gene,eps,pan_cancer_cluster_number,pan_cancer_distribution,TNBC_distribution,cluster_combination,TNBC_distribution_in_this_cluster,centroid_distance,cluster_separation,tnbc_cluster_proportion
WIPF1,0.1799999999999999,5,"{'-1': 933, '1': 350, '0': 339, '2': 35, '3': 16}","{'-1': 14, '1': 9, '0': 6, '3': 1}","(0, 1)","{0: 6, 1: 9}",3.513610083262426,1.293639050455939,0.3
DAPP1,0.2299999999999999,5,"{'0': 884, '-1': 593, '1': 134, '3': 32, '2': 30}","{'0': 17, '-1': 7, '1': 5, '2': 1}","(0, 1)","{0: 17, 1: 5}",3.498537946439569,1.6397700590698083,0.5666666666666667
DAPP1,0.2499999999999999,5,"{'0': 935, '-1': 478, '1': 184, '2': 46, '3': 30}","{'0': 17, '1': 7, '-1': 5, '2': 1}","(0, 1)","{0: 17, 1: 7}",3.4784464907088393,1.3088192158342624,0.5666666666666667
PRSS16,0.1699999999999999,5,"{'-1': 1006, '0': 335, '1': 215, '2': 86, '3': 31}","{'-1': 20, '0': 3, '1': 3, '3': 2, '2': 2}","(0, 1)","{0: 3, 1: 3}",3.4747833445945253,2.169925001442312,0.1
LXN,0.1699999999999999,6,"{'-1': 930, '1': 482, '0': 168, '2': 41, '4': 27, '3': 25}","{'-1': 20, '1': 7, '0': 3}","(0, 1)","{0: 3, 1: 7}",3.4548740603433834,1.9347696281839553,0.23333333333333334
LXN,0.1599999999999999,3,"{'-1': 1071, '1': 461, '0': 141}","{'-1': 20, '1': 7, '0': 3}","(0, 1)","{0: 3, 1: 7}",3.4473274255391004,2.09456300153298,0.23333333333333334
EPN3,0.2399999999999999,3,"{'0': 1045, '-1': 433, '1': 195}","{'-1': 14, '0': 13, '1': 3}","(0, 1)","{0: 13, 1: 3}",3.4455823516192785,1.036372389664962,0.43333333333333335
GCNT2,0.1799999999999999,6,"{'-1': 964, '1': 353, '3': 212, '0': 58, '2': 48, '4': 38}","{'-1': 21, '1': 4, '3': 3, '0': 2}","(1, 3)","{1: 4, 3: 3}",3.4279179957310006,2.1727677512111376,0.13333333333333333
EPN3,0.2299999999999999,4,"{'0': 1002, '-1': 466, '1': 172, '2': 33}","{'-1': 14, '0': 13, '1': 3}","(0, 1)","{0: 13, 1: 3}",3.425748138412772,1.131529622705302,0.43333333333333335
GCNT2,0.1699999999999999,5,"{'-1': 1092, '0': 336, '1': 168, '2': 47, '3': 30}","{'-1': 22, '0': 4, '1': 3, '2': 1}","(0, 1)","{0: 4, 1: 3}",3.4117369875166563,2.216095182875238,0.13333333333333333
ARSD,0.1899999999999999,3,"{'0': 744, '-1': 726, '1': 203}","{'0': 15, '-1': 12, '1': 3}","(0, 1)","{0: 15, 1: 3}",3.40368513932061,1.5342092002565215,0.5
GALNT18,0.1799999999999999,5,"{'-1': 1003, '0': 408, '1': 120, '2': 107, '3': 35}","{'-1': 16, '1': 5, '0': 4, '2': 4, '3': 1}","(0, 2)","{0: 4, 2: 4}",3.401181641686807,2.1011467234568997,0.13333333333333333
ARSD,0.1999999999999999,3,"{'0': 800, '-1': 640, '1': 233}","{'0': 15, '-1': 11, '1': 4}","(0, 1)","{0: 15, 1: 4}",3.3931147475616816,1.3028473533216574,0.5
APOL1,0.1799999999999999,5,"{'-1': 1013, '1': 279, '2': 246, '0': 94, '3': 41}","{'-1': 15, '1': 6, '0': 4, '2': 4, '3': 1}","(1, 2)","{1: 6, 2: 4}",3.385964497180267,1.0588936890535685,0.2
CERS4,0.1799999999999999,4,"{'-1': 1006, '0': 409, '1': 234, '2': 24}","{'-1': 19, '0': 6, '1': 5}","(0, 1)","{0: 6, 1: 5}",3.3825499049700407,1.529820946528695,0.2
CHST10,0.1799999999999999,3,"{'-1': 825, '0': 657, '1': 191}","{'0': 13, '-1': 13, '1': 4}","(0, 1)","{0: 13, 1: 4}",3.3789732909254693,1.7967856803474167,0.43333333333333335
CHST10,0.1599999999999999,4,"{'-1': 1001, '2': 453, '0': 188, '1': 31}","{'-1': 15, '2': 11, '0': 4}","(0, 2)","{0: 4, 2: 11}",3.369315006691345,2.2192424309127983,0.36666666666666664
CHST10,0.1699999999999999,3,"{'-1': 917, '0': 568, '1': 188}","{'-1': 14, '0': 12, '1': 4}","(0, 1)","{0: 12, 1: 4}",3.3650528738965924,2.0109711178210032,0.4
CHST10,0.1899999999999999,3,"{'-1': 750, '0': 724, '1': 199}","{'0': 13, '-1': 13, '1': 4}","(0, 1)","{0: 13, 1: 4}",3.3481958467024695,1.6800450465748316,0.43333333333333335
PRSS16,0.1799999999999999,5,"{'-1': 854, '0': 360, '1': 330, '2': 100, '3': 29}","{'-1': 15, '1': 8, '0': 4, '2': 2, '3': 1}","(0, 1)","{0: 4, 1: 8}",3.345485792589364,1.6578253740807127,0.26666666666666666
CHST10,0.1999999999999999,3,"{'0': 802, '-1': 662, '1': 209}","{'0': 15, '-1': 11, '1': 4}","(0, 1)","{0: 15, 1: 4}",3.3165238344396304,1.5954548745387986,0.5
CHST10,0.2099999999999999,3,"{'0': 831, '-1': 633, '1': 209}","{'0': 15, '-1': 11, '1': 4}","(0, 1)","{0: 15, 1: 4}",3.310456467591134,1.4603886303081377,0.5
WIPF1,0.1699999999999999,5,"{'-1': 1051, '1': 330, '0': 142, '2': 106, '3': 44}","{'-1': 15, '1': 9, '2': 4, '0': 2}","(1, 2)","{1: 9, 2: 4}",3.3051661136148778,2.013730715862108,0.3
CHST10,0.2199999999999999,3,"{'0': 887, '-1': 577, '1': 209}","{'0': 16, '-1': 10, '1': 4}","(0, 1)","{0: 16, 1: 4}",3.283204444887768,1.1827386871700756,0.5333333333333333
CHST10,0.2299999999999999,3,"{'0': 921, '-1': 541, '1': 211}","{'0': 16, '-1': 10, '1': 4}","(0, 1)","{0: 16, 1: 4}",3.264913606847291,1.1016402618758374,0.5333333333333333
ELMO3,0.2099999999999999,4,"{'0': 816, '-1': 636, '1': 203, '2': 18}","{'-1': 16, '0': 11, '1': 3}","(0, 1)","{0: 11, 1: 3}",3.2581037924560836,1.1968482865855117,0.36666666666666664
ELMO3,0.1999999999999999,3,"{'0': 772, '-1': 731, '1': 170}","{'-1': 16, '0': 11, '1': 3}","(0, 1)","{0: 11, 1: 3}",3.2573329595408302,1.3262932874487643,0.36666666666666664
ELMO3,0.2199999999999999,4,"{'0': 841, '-1': 553, '1': 245, '2': 34}","{'-1': 13, '0': 12, '1': 5}","(0, 1)","{0: 12, 1: 5}",3.240440930843949,1.1968482865855117,0.4
GCNT2,0.1899999999999999,5,"{'-1': 841, '1': 457, '3': 232, '0': 79, '2': 64}","{'-1': 17, '3': 4, '1': 4, '2': 3, '0': 2}","(1, 3)","{1: 4, 3: 4}",3.229114118117444,1.1331383311885328,0.13333333333333333
ALDOC,0.1699999999999999,5,"{'-1': 1302, '2': 226, '0': 67, '1': 47, '3': 31}","{'-1': 22, '1': 3, '2': 3, '3': 1, '0': 1}","(1, 2)","{1: 3, 2: 3}",3.2005246104063443,1.7903618511442994,0.1
TRO,0.2199999999999999,3,"{'0': 850, '-1': 647, '1': 176}","{'0': 20, '-1': 6, '1': 4}","(0, 1)","{0: 20, 1: 4}",3.1951677530586537,1.3098552625867872,0.6666666666666666
SLC22A17,0.1799999999999999,5,"{'-1': 894, '0': 600, '2': 79, '3': 67, '1': 33}","{'-1': 17, '0': 8, '2': 3, '3': 2}","(0, 2)","{0: 8, 2: 3}",3.185850854986686,1.870427952694277,0.26666666666666666
FERMT1,0.1899999999999999,7,"{'-1': 800, '0': 469, '1': 255, '2': 49, '3': 44, '4': 33, '5': 23}","{'-1': 17, '0': 5, '1': 4, '2': 3, '3': 1}","(0, 2)","{0: 5, 2: 3}",3.1572814796649147,1.474148118644961,0.16666666666666666
COPZ2,0.1599999999999999,5,"{'-1': 1084, '0': 365, '1': 119, '2': 71, '3': 34}","{'-1': 19, '0': 6, '2': 3, '1': 2}","(0, 2)","{0: 6, 2: 3}",3.1524416858647446,1.5952454739830169,0.2
MECOM,0.1899999999999999,4,"{'-1': 758, '0': 464, '2': 323, '1': 128}","{'-1': 13, '0': 9, '1': 5, '2': 3}","(0, 2)","{0: 9, 2: 3}",3.1463982726047384,1.2461605872693975,0.3
APBA2,0.1799999999999999,3,"{'-1': 852, '1': 600, '0': 221}","{'-1': 18, '1': 8, '0': 4}","(0, 1)","{0: 4, 1: 8}",3.1461256410014027,1.7052567344388676,0.26666666666666666
APBA2,0.2099999999999999,3,"{'1': 642, '-1': 618, '0': 413}","{'-1': 13, '0': 9, '1': 8}","(0, 1)","{0: 9, 1: 8}",3.1440788843062055,1.3554806545983888,0.3
APBA2,0.1899999999999999,3,"{'-1': 747, '1': 613, '0': 313}","{'-1': 15, '1': 8, '0': 7}","(0, 1)","{0: 7, 1: 8}",3.140046726416818,1.5458463704547707,0.26666666666666666
APBA2,0.1999999999999999,3,"{'-1': 674, '1': 632, '0': 367}","{'-1': 14, '0': 8, '1': 8}","(0, 1)","{0: 8, 1: 8}",3.13217834932881,1.408464845355358,0.26666666666666666
COPZ2,0.1699999999999999,5,"{'-1': 991, '1': 381, '2': 143, '0': 93, '3': 65}","{'-1': 17, '1': 7, '2': 3, '0': 3}","(0, 1)","{0: 3, 1: 7}",3.127173598957352,1.5065012621529374,0.23333333333333334
SLC52A3,0.1899999999999999,4,"{'0': 881, '-1': 674, '2': 62, '1': 56}","{'-1': 13, '0': 13, '1': 3, '2': 1}","(0, 1)","{0: 13, 1: 3}",3.105402024014277,2.1576986991090528,0.43333333333333335
PALM,0.1899999999999999,6,"{'-1': 798, '0': 656, '2': 88, '1': 68, '3': 43, '4': 20}","{'-1': 14, '0': 10, '3': 3, '2': 2, '1': 1}","(0, 3)","{0: 10, 3: 3}",3.090193629106615,1.1408625358398496,0.3333333333333333
SLC22A17,0.1899999999999999,6,"{'-1': 774, '0': 721, '1': 97, '2': 52, '4': 19, '3': 10}","{'-1': 15, '0': 11, '1': 3, '3': 1}","(0, 1)","{0: 11, 1: 3}",3.0302935897921537,1.0983550719785753,0.36666666666666664
